Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTP,pca1,2,F1,0.008890031,0.007138852
SMRI,FTP,pca1,2,F2,-0.0011409804,0.005733571
SMRI,FTP,pca1,2,F3,0.00082534895,0.005519982
SMRI,FTP,pca1,2,F4,-0.0020826387,0.0063938126
SMRI,FTP,pca1,2,F5,-0.0069716447,0.0066450015
SMRI,FTP,pca1,2,F6,-0.00585517,0.005591004
SMRI,FTP,pca1,2,F7,0.0075795706,0.005023047
SMRI,FTP,pca1,2,F8,-0.010580937,0.004969232
SMRI,FTP,pca1,2,F9,-0.0056590764,0.00640714
SMRI,FTP,pca1,2,F10,0.013738401,0.006315254
SMRI,FTP,pca1,2,F11,0.00915699,0.0063073677
SMRI,FTP,pca1,2,F12,0.007556248,0.005801257
SMRI,FTP,pca1,2,F13,-0.011965394,0.005721234
SMRI,FTP,pca1,2,F14,0.004078606,0.005796119
SMRI,FTP,pca1,2,F15,0.014857991,0.0068652066
SMRI,FTP,pca1,2,F16,-0.005096639,0.006446737
SMRI,FTP,pca1,2,F17,0.001878955,0.0059375446
SMRI,FTP,pca1,2,F18,0.0015074428,0.0059233434
SMRI,FTP,pca1,2,F19,-0.016989984,0.006731083
SMRI,FTP,pca1,2,F20,0.00786049,0.0068396037
SMRI,FTP,pca1,2,F21,0.0032472676,0.0069633145
SMRI,FTP,pca1,2,F22,-0.0013708237,0.005804562
SMRI,FTP,pca1,2,F23,0.00870984,0.0056760246
SMRI,FTP,pca1,2,F24,0.0043229396,0.005677846
SMRI,FTP,pca1,2,F25,0.0032516017,0.0053550326
SMRI,FTP,pca1,2,F26,-0.0037546183,0.006205193
SMRI,FTP,pca1,2,F27,-0.0063592233,0.005849833
SMRI,FTP,pca1,2,F28,0.004821904,0.007847196
SMRI,FTP,pca1,2,F29,-0.011003784,0.005986663
SMRI,FTP,pca1,2,F30,0.003380055,0.007491292
SMRI,FTP,pca1,2,F31,-0.001406589,0.0050813803
SMRI,FTP,pca1,2,F32,0.00038080532,0.005290177
SMRI,FTP,pca1,2,F33,0.00911236,0.005772838
SMRI,FTP,pca1,2,F34,-0.003790649,0.005441058
SMRI,FTP,pca1,2,F35,-0.003072926,0.005801679
SMRI,FTP,pca1,2,F36,-5.9394464e-05,0.0060485783
SMRI,FTP,pca1,2,F37,-0.002223066,0.005519199
SMRI,FTP,pca1,2,F38,0.0076919347,0.0057253684
SMRI,FTP,pca1,2,F39,-0.001388415,0.0058368766
SMRI,FTP,pca1,2,F40,0.0030765794,0.005771796
SMRI,FTP,pca1,2,F41,-0.0017734303,0.006750997
SMRI,FTP,pca1,2,F42,0.0015538255,0.006116823
SMRI,FTP,pca1,2,F43,-0.005236279,0.006135706
SMRI,FTP,pca1,2,F44,0.003280981,0.005320898
SMRI,FTP,pca1,2,F45,0.016021386,0.00580052
SMRI,FTP,pca1,2,F46,0.00029738797,0.006052648
SMRI,FTP,pca1,2,F47,0.0015327191,0.005260732
SMRI,FTP,pca1,2,F48,-0.0058835256,0.0060247853
SMRI,FTP,pca1,2,F49,0.0063028727,0.0077174427
SMRI,FTP,pca1,2,F50,-0.00077644427,0.0052378583
SMRI,FTP,pca1,2,F51,-0.0047300584,0.006576686
SMRI,FTP,pca1,2,F52,-0.0048581525,0.0061456286
SMRI,FTP,pca1,2,F53,-0.0029557291,0.0065335743
SMRI,FTP,pca1,2,F54,-0.002357187,0.0065186745
SMRI,FTP,pca1,2,F55,-0.0021069727,0.006756936
SMRI,FTP,pca1,2,F56,-0.019551633,0.008034736
SMRI,FTP,pca1,2,F57,0.0024943615,0.0053904224
SMRI,FTP,pca1,2,F58,-0.0016008129,0.0063953544
SMRI,FTP,pca1,2,F59,-0.011229031,0.0061321803
SMRI,FTP,pca1,2,F60,0.0006681781,0.006491856
SMRI,FTP,pca1,2,F61,-0.0001435187,0.0060215513
SMRI,FTP,pca1,2,F62,-0.005764157,0.005627793
SMRI,FTP,pca1,2,F63,-0.009176948,0.005236359
SMRI,FTP,pca1,2,F64,-0.0016156414,0.00559045
SMRI,FTP,pca1,2,F65,0.008061256,0.00633343
SMRI,FTP,pca1,2,F66,-0.007919961,0.007027785
SMRI,FTP,pca1,2,F67,0.0055981968,0.005385268
SMRI,FTP,pca1,2,F68,0.0003692336,0.006913716
SMRI,FTP,pca1,2,F69,0.0104925465,0.0064192857
SMRI,FTP,pca1,2,F70,0.0043898253,0.005408574
SMRI,FTP,pca1,2,F71,-0.0052453657,0.0059467833
SMRI,FTP,pca1,2,F72,5.12575e-06,0.0064791497
SMRI,FTP,pca1,2,F73,0.0070304614,0.0059357877
SMRI,FTP,pca1,2,F74,0.0024873454,0.0060188067
SMRI,FTP,pca1,2,F75,0.0023539383,0.0057309614
SMRI,FTP,pca1,2,F76,0.0013816636,0.0056507126
SMRI,FTP,pca1,2,F77,-0.0051076375,0.0062738513
SMRI,FTP,pca1,2,F78,-0.0040905806,0.0048795347
SMRI,FTP,pca1,2,F79,0.008504387,0.0068559097
SMRI,FTP,pca1,2,F80,0.004612952,0.0056494395
SMRI,FTP,pca1,2,F81,-0.0024010802,0.0072078155
SMRI,FTP,pca1,2,F82,-0.0001046892,0.006529622
SMRI,FTP,pca1,2,F83,0.0010179509,0.0055700648
SMRI,FTP,pca1,2,F84,0.006878287,0.0057205656
SMRI,FTP,pca1,2,F85,0.008675284,0.0058896737
SMRI,FTP,pca1,2,F86,0.002979591,0.0064357747
SMRI,FTP,pca1,2,F87,0.0004738266,0.0061767334
SMRI,FTP,pca1,2,F88,-0.00643967,0.0063997386
SMRI,FTP,pca1,2,F89,-4.3469874e-05,0.0056008915
SMRI,FTP,pca1,2,F90,-0.0009193087,0.0058658645
SMRI,FTP,pca1,2,F91,0.004685426,0.005746305
SMRI,FTP,pca1,2,F92,-0.0025589454,0.0056478544
SMRI,FTP,pca1,2,F93,-0.00081763323,0.006642108
SMRI,FTP,pca1,2,F94,-0.011939403,0.0067900047
SMRI,FTP,pca1,2,F95,-0.0006133341,0.0055033825
SMRI,FTP,pca1,2,F96,-0.0020816198,0.0058096107
SMRI,FTP,pca1,2,F97,0.0069873296,0.0066725905
SMRI,FTP,pca1,2,F98,0.012277393,0.006205957
SMRI,FTP,pca1,2,F99,-0.0056927903,0.006421235
SMRI,FTP,pca1,2,F100,-0.007103429,0.0068248836
SMRI,FTP,pca1,2,F101,0.0036505943,0.0058296933
SMRI,FTP,pca1,2,F102,0.004333801,0.005780608
SMRI,FTP,pca1,2,F103,-0.0025230867,0.0063036378
SMRI,FTP,pca1,2,F104,-0.009267898,0.0063299197
SMRI,FTP,pca1,2,F105,-0.005267287,0.0056265974
SMRI,FTP,pca1,2,F106,-0.0053131897,0.006121129
SMRI,FTP,pca1,2,F107,-0.002117857,0.005773436
SMRI,FTP,pca1,2,F108,0.011959885,0.0062957066
SMRI,FTP,pca1,2,F109,0.009223762,0.005465184
SMRI,FTP,pca1,2,F110,0.0145398965,0.005675602
SMRI,FTP,pca1,2,F111,0.0029969348,0.005462829
SMRI,FTP,pca1,2,F112,0.00737441,0.0065868734
SMRI,FTP,pca1,2,F113,-0.0100207785,0.006308975
SMRI,FTP,pca1,2,F114,1.3186306e-06,0.006380944
SMRI,FTP,pca1,2,F115,0.005733682,0.0051952396
SMRI,FTP,pca1,2,F116,-0.0015028263,0.006156106
SMRI,FTP,pca1,2,F117,-0.006981379,0.0064417254
SMRI,FTP,pca1,2,F118,-0.013944997,0.0059657595
SMRI,FTP,pca1,2,F119,0.0072925105,0.0057770736
SMRI,FTP,pca1,2,F120,-0.0046759364,0.005543774
SMRI,FTP,pca1,2,F121,-0.0025521463,0.007725792
SMRI,FTP,pca1,2,F122,0.0045788717,0.0063983435
SMRI,FTP,pca1,2,F123,0.00045190597,0.0052884286
SMRI,FTP,pca1,2,F124,-0.009314114,0.00618769
SMRI,FTP,pca1,2,F125,0.0031344001,0.0054917713
SMRI,FTP,pca1,2,F126,0.00028201257,0.005742196
SMRI,FTP,pca1,2,F127,-0.002092401,0.0058495225
SMRI,FTP,pca1,2,F128,0.0017609324,0.0053179315
SMRI,FTP,pca1,2,F129,-6.305418e-05,0.0059019285
SMRI,FTP,pca1,2,F130,-0.0041582095,0.005137831
SMRI,FTP,pca1,2,F131,-0.0040815487,0.006746006
SMRI,FTP,pca1,2,F132,-0.0031338327,0.0062873405
SMRI,FTP,pca1,2,F133,0.003587127,0.0071197217
SMRI,FTP,pca1,2,F134,-0.009927733,0.006425469
SMRI,FTP,pca1,2,F135,-0.0030999305,0.005568862
SMRI,FTP,pca1,2,F136,0.0015066216,0.006450205
SMRI,FTP,pca1,2,F137,0.004644472,0.004834278
SMRI,FTP,pca1,2,F138,-0.0018957951,0.0055184094
SMRI,FTP,pca1,2,F139,-0.00067955744,0.011236512
SMRI,FTP,pca1,2,F140,0.0058891317,0.0059058783
SMRI,FTP,pca1,2,F141,0.008079773,0.005591271
SMRI,FTP,pca1,2,F142,-0.002500185,0.0060946867
SMRI,FTP,pca1,2,F143,0.00015306732,0.005851484
SMRI,FTP,pca1,2,F144,-0.004154852,0.005984078
SMRI,FTP,pca1,2,F145,0.0013996324,0.0063102953
SMRI,FTP,pca1,2,F146,-0.0009360818,0.005369502
SMRI,FTP,pca1,2,F147,-0.012012117,0.0067528966
SMRI,FTP,pca1,2,F148,0.003285589,0.0061299345
SMRI,FTP,pca1,2,F149,0.0007959248,0.005334172
SMRI,FTP,pca1,2,F150,-0.011305734,0.0067988927
SMRI,FTP,pca1,2,F151,0.00019171117,0.0061025405
SMRI,FTP,pca1,2,F152,-0.004866263,0.006543136
SMRI,FTP,pca1,2,F153,-0.010514725,0.0056141303
SMRI,FTP,pca1,2,F154,-0.0044272286,0.0064562126
SMRI,FTP,pca1,2,F155,-0.007957575,0.00762987
SMRI,FTP,pca1,2,F156,7.3891366e-05,0.00638023
SMRI,FTP,pca1,2,F157,0.0041541113,0.0058895517
SMRI,FTP,pca1,2,F158,-0.0052014915,0.007536588
SMRI,FTP,pca1,2,F159,-0.008888838,0.0061219
SMRI,FTP,pca1,2,F160,0.0073738284,0.005096652
SMRI,FTP,pca1,2,F161,0.0009868495,0.006427127
SMRI,FTP,pca1,2,F162,-0.0054708133,0.0061574145
SMRI,FTP,pca1,2,F163,0.0072327866,0.0060332795
SMRI,FTP,pca1,2,F164,0.00049090036,0.005048483
SMRI,FTP,pca1,2,F165,-0.0011177581,0.0069891457
SMRI,FTP,pca1,2,F166,0.007825751,0.0056216815
SMRI,FTP,pca1,2,F167,0.004107533,0.0059011355
SMRI,FTP,pca1,2,T1,-0.0024923298,0.006265978
SMRI,FTP,pca1,2,T2,-0.0023893185,0.0069066193
SMRI,FTP,pca1,2,T3,-0.013048846,0.00733734
SMRI,FTP,pca1,2,T4,0.006214083,0.0069353716
