Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTPC,c2b,2,F1,-0.0088072,0.0069390493
SMRI,FTPC,c2b,2,F2,-0.002135418,0.0066972603
SMRI,FTPC,c2b,2,F3,0.0015819414,0.007116266
SMRI,FTPC,c2b,2,F4,-0.003183381,0.0062066973
SMRI,FTPC,c2b,2,F5,0.010792651,0.0068614874
SMRI,FTPC,c2b,2,F6,0.010500328,0.006317107
SMRI,FTPC,c2b,2,F7,0.019746901,0.0076250876
SMRI,FTPC,c2b,2,F8,0.01028298,0.008987004
SMRI,FTPC,c2b,2,F9,-0.0043618507,0.007853832
SMRI,FTPC,c2b,2,F10,0.0037839608,0.006609252
SMRI,FTPC,c2b,2,F11,-0.007836082,0.006437804
SMRI,FTPC,c2b,2,F12,0.0032662482,0.0070659476
SMRI,FTPC,c2b,2,F13,0.0019595735,0.008025969
SMRI,FTPC,c2b,2,F14,0.0013290124,0.008312628
SMRI,FTPC,c2b,2,F15,-0.013041417,0.009063307
SMRI,FTPC,c2b,2,F16,0.003067101,0.007270581
SMRI,FTPC,c2b,2,F17,-0.0055946857,0.0077836197
SMRI,FTPC,c2b,2,F18,-0.0010231461,0.007846555
SMRI,FTPC,c2b,2,F19,0.0039452855,0.008536578
SMRI,FTPC,c2b,2,F20,-0.0017278824,0.008474062
SMRI,FTPC,c2b,2,F21,-0.0062978305,0.006876891
SMRI,FTPC,c2b,2,F22,0.010136517,0.0076169777
SMRI,FTPC,c2b,2,F23,0.0072011193,0.008519255
SMRI,FTPC,c2b,2,F24,0.006541036,0.00772861
SMRI,FTPC,c2b,2,F25,0.0041770483,0.0074925628
SMRI,FTPC,c2b,2,F26,0.0047815703,0.006766978
SMRI,FTPC,c2b,2,F27,0.0035205623,0.0073738676
SMRI,FTPC,c2b,2,F28,-0.0060766144,0.007252883
SMRI,FTPC,c2b,2,F29,-0.010850622,0.0067803874
SMRI,FTPC,c2b,2,F30,-0.010182266,0.0070804823
SMRI,FTPC,c2b,2,F31,0.008653305,0.008266437
SMRI,FTPC,c2b,2,F32,-0.0021440226,0.0062129903
SMRI,FTPC,c2b,2,F33,-0.0019100715,0.007783026
SMRI,FTPC,c2b,2,F34,0.004424418,0.007830026
SMRI,FTPC,c2b,2,F35,-0.00090576534,0.006758003
SMRI,FTPC,c2b,2,F36,-0.00725811,0.006925617
SMRI,FTPC,c2b,2,F37,0.020388901,0.008774223
SMRI,FTPC,c2b,2,F38,0.014167314,0.0077484665
SMRI,FTPC,c2b,2,F39,-0.024132947,0.008359503
SMRI,FTPC,c2b,2,F40,-0.0036047376,0.006956703
SMRI,FTPC,c2b,2,F41,0.006146087,0.0072375615
SMRI,FTPC,c2b,2,F42,0.00898673,0.0070976657
SMRI,FTPC,c2b,2,F43,0.0004802993,0.00720259
SMRI,FTPC,c2b,2,F44,-0.004935401,0.008885443
SMRI,FTPC,c2b,2,F45,-0.0056564813,0.007804365
SMRI,FTPC,c2b,2,F46,0.003046283,0.008230541
SMRI,FTPC,c2b,2,F47,0.020423299,0.008201872
SMRI,FTPC,c2b,2,F48,0.0077655837,0.008003359
SMRI,FTPC,c2b,2,F49,-0.0017206474,0.0063475957
SMRI,FTPC,c2b,2,F50,0.00091721263,0.0070986045
SMRI,FTPC,c2b,2,F51,0.013993513,0.0086642625
SMRI,FTPC,c2b,2,F52,-0.0032961597,0.007035846
SMRI,FTPC,c2b,2,F53,-0.00683864,0.008439989
SMRI,FTPC,c2b,2,F54,-0.012598212,0.0073812692
SMRI,FTPC,c2b,2,F55,-0.00036419329,0.00752086
SMRI,FTPC,c2b,2,F56,0.023344377,0.008775026
SMRI,FTPC,c2b,2,F57,-0.003526972,0.0071692844
SMRI,FTPC,c2b,2,F58,0.004258809,0.0070525194
SMRI,FTPC,c2b,2,F59,0.008884203,0.0073034954
SMRI,FTPC,c2b,2,F60,0.012844788,0.006929878
SMRI,FTPC,c2b,2,F61,0.001465891,0.0071835127
SMRI,FTPC,c2b,2,F62,0.0046066693,0.0060432097
SMRI,FTPC,c2b,2,F63,0.008482255,0.0074040657
SMRI,FTPC,c2b,2,F64,-0.0029131442,0.0070538055
SMRI,FTPC,c2b,2,F65,-0.015526091,0.0073037925
SMRI,FTPC,c2b,2,F66,0.008311482,0.0074206484
SMRI,FTPC,c2b,2,F67,0.00093779503,0.007296276
SMRI,FTPC,c2b,2,F68,-0.0003846743,0.006060928
SMRI,FTPC,c2b,2,F69,-0.0029046976,0.007919559
SMRI,FTPC,c2b,2,F70,0.016487643,0.007245898
SMRI,FTPC,c2b,2,F71,0.002653839,0.006802357
SMRI,FTPC,c2b,2,F72,-0.01594405,0.008546402
SMRI,FTPC,c2b,2,F73,0.0027514305,0.007431301
SMRI,FTPC,c2b,2,F74,-0.008783756,0.006486859
SMRI,FTPC,c2b,2,F75,-0.006347163,0.006129551
SMRI,FTPC,c2b,2,F76,-0.007879425,0.007770987
SMRI,FTPC,c2b,2,F77,-0.012571236,0.008602458
SMRI,FTPC,c2b,2,F78,0.005341641,0.0067633353
SMRI,FTPC,c2b,2,F79,-0.01071804,0.0062475335
SMRI,FTPC,c2b,2,F80,-0.022919048,0.008740382
SMRI,FTPC,c2b,2,F81,0.005743098,0.0069740596
SMRI,FTPC,c2b,2,F82,-0.00072293,0.0071034543
SMRI,FTPC,c2b,2,F83,0.0023309074,0.0079933815
SMRI,FTPC,c2b,2,F84,0.013655407,0.007912066
SMRI,FTPC,c2b,2,F85,-0.0028181586,0.0068606306
SMRI,FTPC,c2b,2,F86,-0.006894845,0.0070964047
SMRI,FTPC,c2b,2,F87,-0.004005102,0.0076928455
SMRI,FTPC,c2b,2,F88,-0.003564469,0.006672679
SMRI,FTPC,c2b,2,F89,-0.0008697117,0.0071518407
SMRI,FTPC,c2b,2,F90,0.0031986858,0.0073798597
SMRI,FTPC,c2b,2,F91,-0.002303113,0.007000326
SMRI,FTPC,c2b,2,F92,-0.0042007472,0.005968304
SMRI,FTPC,c2b,2,F93,0.0012774835,0.0067659137
SMRI,FTPC,c2b,2,F94,-0.007540748,0.007123806
SMRI,FTPC,c2b,2,F95,0.0029635488,0.00576807
SMRI,FTPC,c2b,2,F96,0.0045624753,0.008075281
SMRI,FTPC,c2b,2,F97,-0.0062205815,0.007565457
SMRI,FTPC,c2b,2,F98,-0.008200717,0.00830765
SMRI,FTPC,c2b,2,F99,0.0010534977,0.0073330225
SMRI,FTPC,c2b,2,F100,0.009804494,0.0070905597
SMRI,FTPC,c2b,2,F101,-0.013319694,0.00823655
SMRI,FTPC,c2b,2,F102,-0.0023512398,0.007200975
SMRI,FTPC,c2b,2,F103,-0.0012265844,0.0072562527
SMRI,FTPC,c2b,2,F104,0.0042285835,0.006525855
SMRI,FTPC,c2b,2,F105,-0.01058764,0.006521134
SMRI,FTPC,c2b,2,F106,0.002092177,0.006810016
SMRI,FTPC,c2b,2,F107,0.030041695,0.009110737
SMRI,FTPC,c2b,2,F108,0.008302849,0.006974063
SMRI,FTPC,c2b,2,F109,0.015232339,0.008491993
SMRI,FTPC,c2b,2,F110,0.009017386,0.007150898
SMRI,FTPC,c2b,2,F111,0.019535344,0.007157845
SMRI,FTPC,c2b,2,F112,0.005879661,0.007302462
SMRI,FTPC,c2b,2,F113,-0.0012784633,0.0058171377
SMRI,FTPC,c2b,2,F114,0.003445452,0.0060047014
SMRI,FTPC,c2b,2,F115,-0.011576255,0.0070181964
SMRI,FTPC,c2b,2,F116,0.0048521105,0.0071142246
SMRI,FTPC,c2b,2,F117,0.0005317829,0.006405504
SMRI,FTPC,c2b,2,F118,-0.0035559663,0.0073572607
SMRI,FTPC,c2b,2,F119,0.0010205404,0.0069656763
SMRI,FTPC,c2b,2,F120,0.010718778,0.0079925805
SMRI,FTPC,c2b,2,F121,0.0077046026,0.007244534
SMRI,FTPC,c2b,2,F122,-0.010022143,0.0076079792
SMRI,FTPC,c2b,2,F123,-0.019529387,0.009306887
SMRI,FTPC,c2b,2,F124,0.00016491079,0.006326422
SMRI,FTPC,c2b,2,F125,0.01352307,0.0070314454
SMRI,FTPC,c2b,2,F126,0.00814011,0.0073070396
SMRI,FTPC,c2b,2,F127,-0.010449839,0.006740488
SMRI,FTPC,c2b,2,F128,0.007383466,0.008329322
SMRI,FTPC,c2b,2,F129,0.008245112,0.0072662546
SMRI,FTPC,c2b,2,F130,0.00071319204,0.0062580463
SMRI,FTPC,c2b,2,F131,0.008114538,0.007648009
SMRI,FTPC,c2b,2,F132,0.007144864,0.0062336
SMRI,FTPC,c2b,2,F133,-0.008887979,0.0073445593
SMRI,FTPC,c2b,2,F134,-0.0045368555,0.0073627834
SMRI,FTPC,c2b,2,F135,-0.007656222,0.006000713
SMRI,FTPC,c2b,2,F136,0.012102714,0.008951942
SMRI,FTPC,c2b,2,F137,0.0006965592,0.006269239
SMRI,FTPC,c2b,2,F138,-0.009458617,0.007738374
SMRI,FTPC,c2b,2,F139,0.010574446,0.009179366
SMRI,FTPC,c2b,2,F140,-0.014652454,0.008043975
SMRI,FTPC,c2b,2,F141,-0.016445601,0.0078114425
SMRI,FTPC,c2b,2,F142,-0.0036550167,0.007087314
SMRI,FTPC,c2b,2,F143,-0.008688865,0.0062150303
SMRI,FTPC,c2b,2,F144,0.007064961,0.0076323226
SMRI,FTPC,c2b,2,F145,-0.0035266143,0.0070086448
SMRI,FTPC,c2b,2,F146,0.005182344,0.007013901
SMRI,FTPC,c2b,2,F147,0.010332919,0.006645825
SMRI,FTPC,c2b,2,F148,0.008961048,0.007415575
SMRI,FTPC,c2b,2,F149,0.0081142085,0.0072225374
SMRI,FTPC,c2b,2,F150,0.0075767487,0.006924773
SMRI,FTPC,c2b,2,F151,0.0047800625,0.0072001787
SMRI,FTPC,c2b,2,F152,0.0018687923,0.006652723
SMRI,FTPC,c2b,2,F153,-0.0044566127,0.008466595
SMRI,FTPC,c2b,2,F154,0.006911964,0.0074913343
SMRI,FTPC,c2b,2,F155,0.0043642954,0.008107586
SMRI,FTPC,c2b,2,F156,0.0052847588,0.009257219
SMRI,FTPC,c2b,2,F157,0.0003661017,0.007888481
SMRI,FTPC,c2b,2,F158,0.023711506,0.008278443
SMRI,FTPC,c2b,2,F159,-0.010784218,0.0074136425
SMRI,FTPC,c2b,2,F160,-0.00263139,0.0067518638
SMRI,FTPC,c2b,2,F161,0.0006376143,0.0064300527
SMRI,FTPC,c2b,2,F162,0.010023532,0.0068237144
SMRI,FTPC,c2b,2,F163,-0.008625217,0.0076526687
SMRI,FTPC,c2b,2,F164,0.014739201,0.007871523
SMRI,FTPC,c2b,2,F165,-0.012268061,0.009189357
SMRI,FTPC,c2b,2,F166,-0.0012641015,0.0067862356
SMRI,FTPC,c2b,2,F167,-0.009064677,0.007674937
SMRI,FTPC,c2b,2,T1,-0.003665551,0.007135683
SMRI,FTPC,c2b,2,T2,-0.0036096969,0.006279787
SMRI,FTPC,c2b,2,T3,-0.0017257946,0.006953169
SMRI,FTPC,c2b,2,T4,0.007133414,0.008187728
SMRI,FTPC,c2b,2,T5,0.0037747577,0.008443492
SMRI,FTPC,c2b,2,T6,-0.015463885,0.00745274
SMRI,FTPC,c2b,2,T7,-0.0049416525,0.0065078083
SMRI,FTPC,c2b,2,T8,-0.009803705,0.007090777
SMRI,FTPC,c2b,2,T9,-0.02116287,0.008666113
SMRI,FTPC,c2b,2,T10,-0.012430533,0.008387596
SMRI,FTPC,c2b,2,T11,0.0051436047,0.007385378
SMRI,FTPC,c2b,2,T12,-0.01173378,0.0071913297
SMRI,FTPC,c2b,2,C1,-0.00017889614,0.0069395746
SMRI,FTPC,c2b,2,C2,0.0014048336,0.007429299
SMRI,FTPC,c2b,2,C3,-0.0077382177,0.00694582
SMRI,FTPC,c2b,2,C4,0.009183251,0.0092926435
SMRI,FTPC,c2b,2,C5,0.017369883,0.006986461
SMRI,FTPC,c2b,2,C6,0.015898136,0.0074134497
SMRI,FTPC,c2b,2,C7,0.0035206384,0.008214136
SMRI,FTPC,c2b,2,C8,0.015891913,0.007966382
SMRI,FTPC,c2b,2,C9,0.020632215,0.008530266
SMRI,FTPC,c2b,2,C10,0.016713731,0.010724893
SMRI,FTPC,c2b,2,C11,0.0074549424,0.007140413
SMRI,FTPC,c2b,2,C12,0.011437582,0.007330716
SMRI,FTPC,c2b,2,C13,-0.0053531276,0.0070010587
SMRI,FTPC,c2b,2,C14,-0.009755216,0.008280364
SMRI,FTPC,c2b,2,C15,0.0045990935,0.0073894495
SMRI,FTPC,c2b,2,C16,-0.001628481,0.007308994
SMRI,FTPC,c2b,2,C17,-0.0030634874,0.006735253
SMRI,FTPC,c2b,2,C18,-0.012692205,0.0072805737
SMRI,FTPC,c2b,2,C19,0.011793334,0.007588081
SMRI,FTPC,c2b,2,C20,0.001777236,0.006223069
SMRI,FTPC,c2b,2,C21,0.0024137804,0.0067077777
SMRI,FTPC,c2b,2,C22,0.011327713,0.007687512
SMRI,FTPC,c2b,2,C23,-0.008094555,0.005998517
